key,company,ticker,date
4945,Enterprise Financial Services Corporation (NASDAQ:EFSC),NASDAQ:EFSC,2015-10-22 15:30:00
4946,Unitil Corp. (NYSE:UTL),NYSE:UTL,2015-10-22 14:00:00
4947,"Superior Uniform Group, Inc. (NASDAQ:SGC)",NASDAQ:SGC,2015-10-22 14:00:00
4948,"Cempra, Inc. (NASDAQ:CEMP)",NASDAQ:CEMP,2015-10-22 08:00:00
4949,"Arctic Cat, Inc. (NASDAQ:ACAT)",NASDAQ:ACAT,2015-10-22 11:00:00
4950,"Freeport-McMoRan, Inc. (NYSE:FCX)",NYSE:FCX,2015-10-22 10:00:00
4951,M/I Homes Inc. (NYSE:MHO),NYSE:MHO,2015-10-22 16:00:00
4952,"United Rentals, Inc. (NYSE:URI)",NYSE:URI,2015-10-22 11:00:00
4953,"VeriSign, Inc. (NASDAQ:VRSN)",NASDAQ:VRSN,2015-10-22 16:30:00
4954,Eastman Kodak Co. (NYSE:KODK),NYSE:KODK,2015-10-22 17:00:00
4955,"Align Technology, Inc. (NASDAQ:ALGN)",NASDAQ:ALGN,2015-10-22 16:30:00
4956,Nucor Corp. (NYSE:NUE),NYSE:NUE,2015-10-22 14:00:00
4957,The Spectranetics Corp. (NASDAQ:SPNC),NASDAQ:SPNC,2015-10-22 16:30:00
4958,Stryker Corp. (NYSE:SYK),NYSE:SYK,2015-10-22 16:30:00
4959,"Alaska Air Group, Inc. (NYSE:ALK)",NYSE:ALK,2015-10-22 11:30:00
4960,Precision Drilling Corporation (NYSE:PDS),NYSE:PDS,2015-10-22 14:00:00
4961,"Cabela's, Inc. (NYSE:CAB)",NYSE:CAB,2015-10-22 11:00:00
4962,SLM Corporation (NASDAQ:SLM),NASDAQ:SLM,2015-10-22 08:00:00
4963,"Ultra Clean Holdings, Inc. (NASDAQ:UCTT)",NASDAQ:UCTT,2015-10-22 16:45:00
4964,"LogMeIn, Inc. (NASDAQ:LOGM)",NASDAQ:LOGM,2015-10-22 17:00:00
4965,"SPS Commerce, Inc. (NASDAQ:SPSC)",NASDAQ:SPSC,2015-10-22 16:30:00
4966,DeVry Education Group Inc. (NYSE:DV),NYSE:DV,2015-10-22 17:00:00
4967,"AT&T, Inc. (NYSE:T)",NYSE:T,2015-10-22 16:30:00
4968,W.R. Grace & Co. (NYSE:GRA),NYSE:GRA,2015-10-22 11:00:00
4969,American River Bankshares (NASDAQ:AMRB),NASDAQ:AMRB,2015-10-22 16:30:00
4970,NorthWestern Corporation (NYSE:NWE),NYSE:NWE,2015-10-22 15:30:00
4971,Synaptics Incorporated (NASDAQ:SYNA),NASDAQ:SYNA,2015-10-22 05:00:00
4972,WNS Holdings Limited (NYSE:WNS),NYSE:WNS,2015-10-15 08:00:00
4973,Park Electrochemical Corp. (NYSE:PKE),NYSE:PKE,2015-10-07 11:00:00
4974,"Art’s Way Manufacturing Co., Inc. (NASDAQ:ARTW)",NASDAQ:ARTW,2015-10-01 11:00:00
4975,"Steelcase, Inc. (NYSE:SCS)",NYSE:SCS,2015-09-24 10:00:00
4976,"Palatin Technologies, Inc (NYSEMKT:PTN)",NYSEMKT:PTN,2015-09-21 11:00:00
4977,Canadian National Railway Company (NYSE:CNI),NYSE:CNI,2015-09-17 14:05:00
4978,"McGraw Hill Financial, Inc. (NYSE:MHFI)",NYSE:MHFI,2015-09-17 11:15:00
4979,3M Company (NYSE:MMM),NYSE:MMM,2015-09-16 17:30:00
4980,General Motors Company (NYSE:GM),NYSE:GM,2015-09-16 08:45:00
4981,Brady Corporation (NYSE:BRC),NYSE:BRC,2015-09-11 10:30:00
4982,"Krispy Kreme Doughnuts, Inc (NYSE:KKD)",NYSE:KKD,2015-09-09 17:00:00
4983,International Business Machines Corporation (NYSE:IBM),NYSE:IBM,2015-09-09 08:00:00
4984,"NAPCO Security Technologies, Inc. (NASDAQ:NSSC)",NASDAQ:NSSC,2015-09-08 11:00:00
4985,General Finance Corporation (NASDAQ:GFN),NASDAQ:GFN,2015-09-08 11:30:00
4986,Micron Technology Incorporated (NASDAQ:MU),NASDAQ:MU,2015-09-08 14:00:00
4987,Ocean Power Technologies Inc. (NASDAQ:OPTT),NASDAQ:OPTT,2015-09-08 14:30:00
4988,Philip Morris International Inc. (NYSE:PM),NYSE:PM,2015-09-08 13:30:00
4989,Transocean Ltd. (NYSE:RIG),NYSE:RIG,2015-09-08 13:45:00
4990,Korn/Ferry International (NYSE:KFY),NYSE:KFY,2015-09-08 16:30:00
4991,Chesapeake Energy Corporation (NYSE:CHK),NYSE:CHK,2015-09-08 12:25:00
4992,"Pacific Sunwear of California, Inc. (NASDAQ:PSUN)",NASDAQ:PSUN,2015-09-08 16:30:00
4993,Cresud S.A.C.I.F. y A. (NASDAQ:CRESY),NASDAQ:CRESY,2015-09-08 17:00:00
4994,"Dave & Buster’s Entertainment, Inc. (NASDAQ:PLAY)",NASDAQ:PLAY,2015-09-08 17:00:00
4995,"HealthEquity, Inc. (NASDAQ:HQY)",NASDAQ:HQY,2015-09-08 17:00:00
4996,Microsoft Corporation (NASDAQ:MSFT),NASDAQ:MSFT,2015-09-08 16:15:00
4997,"TiVo, Inc. (NASDAQ:TIVO)",NASDAQ:TIVO,2015-09-08 17:00:00
4998,"TRC Companies, Inc. (NYSE:TRR)",NYSE:TRR,2015-09-09 09:00:00
4999,"Xura, Inc. (NASDAQ:MESG)",NASDAQ:MESG,2015-09-09 08:00:00
5000,"Malibu Boats, Inc. (NASDAQ:MBUU)",NASDAQ:MBUU,2015-09-09 08:30:00
5001,"Intrawest Resorts Holdings, Inc. (NYSE:SNOW)",NYSE:SNOW,2015-09-09 09:00:00
5002,"Barnes & Noble, Inc. (NYSE:BKS)",NYSE:BKS,2015-09-09 10:00:00
5003,Pep Boys Manny Moe & Jack (NYSE:PBY),NYSE:PBY,2015-09-09 08:30:00
5004,Francesca's Holdings Corporation (NASDAQ:FRAN),NASDAQ:FRAN,2015-09-09 08:30:00
5005,Arena Pharmaceuticals Inc. (NASDAQ:ARNA),NASDAQ:ARNA,2015-09-09 10:00:00
5006,ConocoPhillips (NYSE:COP),NYSE:COP,2015-09-09 09:45:00
5007,"FuelCell Energy, Inc. (NASDAQ:FCEL)",NASDAQ:FCEL,2015-09-09 10:00:00
5008,Titan Machinery Inc. (NASDAQ:TITN),NASDAQ:TITN,2015-09-09 08:30:00
5009,Quanex Building Products Corporation (NYSE:NX),NYSE:NX,2015-09-09 11:00:00
5010,LinkedIn Corporation (NYSE:LNKD),NYSE:LNKD,2015-09-09 10:15:00
5011,Triangle Petroleum Corporation (NYSEMKT:TPLM),NYSEMKT:TPLM,2015-09-09 10:30:00
5012,Comcast Corporation (NASDAQ:CMCSA),NASDAQ:CMCSA,2015-09-09 11:45:00
5013,"Casey's General Stores, Inc. (NASDAQ:CASY)",NASDAQ:CASY,2015-09-09 10:30:00
5014,EMC Corporation (NYSE:EMC),NYSE:EMC,2015-09-09 13:15:00
5015,The Coca-Cola Company (NYSE:KO),NYSE:KO,2015-09-09 11:15:00
5016,Sparton Corporation (NYSE:SPA),NYSE:SPA,2015-09-09 11:00:00
5017,AT&T Inc. (NYSE:T),NYSE:T,2015-09-09 12:15:00
5018,Conn’s Inc. (NASDAQ:CONN),NASDAQ:CONN,2015-09-09 11:00:00
5019,"Verizon Communications, Inc. (NYSE:VZ)",NYSE:VZ,2015-09-09 11:00:00
5020,"J. C. Penney Company, Inc. (NYSE:JCP)",NYSE:JCP,2015-09-09 15:10:00
5021,Ollie's Bargain Outlet Holdings (NASDAQ:OLLI),NASDAQ:OLLI,2015-09-09 16:30:00
5022,"Caterpillar, Inc. (NYSE:CAT)",NYSE:CAT,2015-09-09 16:20:00
5023,Farmer Bros. Co. (NASDAQ:FARM),NASDAQ:FARM,2015-09-09 17:00:00
5024,"Hovnanian Enterprises, Inc. (NYSE:HOV)",NYSE:HOV,2015-09-09 11:00:00
5025,The First Marblehead Corporation (NYSE:FMD),NYSE:FMD,2015-09-09 17:00:00
5026,"HD Supply Holdings, Inc. (NASDAQ:HDS)",NASDAQ:HDS,2015-09-09 08:00:00
5027,Peregrine Pharmaceuticals Inc. (NASDAQ:PPHM),NASDAQ:PPHM,2015-09-09 16:30:00
5028,Limoneira (NASDAQ:LMNR),NASDAQ:LMNR,2015-09-09 16:30:00
5029,"Altria Group, Inc. (NYSE:MO)",NYSE:MO,2015-09-09 09:45:00
5030,"Sigma Designs, Inc. (NASDAQ:SIGM)",NASDAQ:SIGM,2015-09-09 17:00:00
5031,"Box, Inc. (NYSE:BOX)",NYSE:BOX,2015-09-09 17:00:00
5032,Palo Alto Networks (NYSE:PANW),NYSE:PANW,2015-09-09 16:30:00
5033,MasterCard Incorporated (NYSE:MA),NYSE:MA,2015-09-09 08:30:00
5034,pSivida Corp. (NASDAQ:PSDV),NASDAQ:PSDV,2015-09-09 16:30:00
5035,Peak Resorts (NASDAQ:SKIS),NASDAQ:SKIS,2015-09-10 09:00:00
5036,"Home Depot, Inc. (NYSE:HD)",NYSE:HD,2015-09-10 08:05:00
5037,AEP Industries Inc. (NASDAQ:AEPI),NASDAQ:AEPI,2015-09-10 10:00:00
5038,Phibro Animal Health Corporation (NASDAQ:PAHC),NASDAQ:PAHC,2015-09-10 09:00:00
5039,The Procter & Gamble Company (NYSE:PG),NYSE:PG,2015-09-10 08:15:00
5040,Investors Real Estate Trust (NYSE:IRET),NYSE:IRET,2015-09-10 10:00:00
5041,Zynga (NASDAQ:ZNGA),NASDAQ:ZNGA,2015-09-10 11:00:00
5042,Barrick Gold Corporation (NYSE:ABX),NYSE:ABX,2015-09-10 11:10:00
5043,Sun Life (NYSE:SLF),NYSE:SLF,2015-09-10 08:00:00
5044,Christopher & Banks Corporation (NYSE:CBK),NYSE:CBK,2015-09-10 08:30:00
5045,General Electric Company (NYSE:GE),NYSE:GE,2015-09-10 12:10:00
5046,Evolution Petroleum Corporation (NYSEMKT:EPM),NYSEMKT:EPM,2015-09-10 11:00:00
5047,The Descartes Systems Group Inc. (NASDAQ:DSGX),NASDAQ:DSGX,2015-09-10 08:00:00
5048,Silver Wheaton Corp. (NYSE:SLW),NYSE:SLW,2015-09-10 12:20:00
5049,"Champions Oncology, Inc. (NASDAQ:CSBR)",NASDAQ:CSBR,2015-09-10 16:00:00
5050,Johnson & Johnson (NYSE:JNJ),NYSE:JNJ,2015-09-10 12:25:00
5051,eGain Communications Corp. (NASDAQ:EGAN),NASDAQ:EGAN,2015-09-10 17:00:00
5052,MGC Diagnostics Corporation (NASDAQ:MGCD),NASDAQ:MGCD,2015-09-10 16:30:00
5053,Applied Genetic Technologies Corp (NASDAQ:AGTC),NASDAQ:AGTC,2015-09-10 17:00:00
5054,Cherokee Inc. (NASDAQ:CHKE),NASDAQ:CHKE,2015-09-10 16:30:00
5055,Starbucks Corp (NASDAQ:SBUX),NASDAQ:SBUX,2015-09-10 15:10:00
5056,The Walt Disney Company (NYSE:DIS),NYSE:DIS,2015-09-10 12:30:00
5057,Zumiez Inc. (NASDAQ:ZUMZ),NASDAQ:ZUMZ,2015-09-10 17:00:00
5058,Finisar Corporation (NASDAQ:FNSR),NASDAQ:FNSR,2015-09-10 17:00:00
5059,"USA Technologies, Inc. (NASDAQ:USAT)",NASDAQ:USAT,2015-09-10 17:00:00
5060,"Restoration Hardware Holdings, Inc. (NYSE:RH)",NYSE:RH,2015-09-10 17:30:00
5061,"Volt Information Sciences, Inc. (NYSEMKT:VISI)",NYSEMKT:VISI,2015-09-10 17:00:00
5062,Lululemon Athletica Incorporated (NASDAQ:LULU),NASDAQ:LULU,2015-09-10 09:00:00
5063,ACETO Corporation (NASDAQ:ACET),NASDAQ:ACET,2015-09-11 09:00:00
5064,Optical Cable Corporation (NASDAQ:OCC),NASDAQ:OCC,2015-09-11 11:00:00
5065,The Kroger Co. (NYSE:KR),NYSE:KR,2015-09-11 10:00:00
5066,Dominion Diamond Corporation (NYSE:DDC),NYSE:DDC,2015-09-11 08:30:00
5067,Mattress Firm Holding Corp. (NASDAQ:MFRM),NASDAQ:MFRM,2015-09-11 08:30:00
5068,GoPro Inc (NASDAQ:GPRO),NASDAQ:GPRO,2015-09-09 11:45:00
5069,Tenax Therapeutics Inc (NASDAQ:TENX),NASDAQ:TENX,2015-09-14 08:30:00
5070,"China Green Agriculture, Inc. (NYSE:CGA)",NYSE:CGA,2015-09-14 07:00:00
5071,Nevada Gold & Casinos (NYSEMKT:UWN),NYSEMKT:UWN,2015-09-14 16:30:00
5072,"Park City Group, Inc. (NASDAQ:PCYG)",NASDAQ:PCYG,2015-09-14 16:15:00
5073,Unilife Corporation (NASDAQ:UNIS),NASDAQ:UNIS,2015-09-14 16:30:00
5074,Mecox Lane Ltd. (NASDAQ:MCOX),NASDAQ:MCOX,2015-09-14 20:00:00
5075,China Finance Online Co. Limited (NASDAQ:JRJC),NASDAQ:JRJC,2015-09-14 20:00:00
5076,"Shiloh Industries, Inc. (NASDAQ:SHLO)",NASDAQ:SHLO,2015-09-14 17:30:00
5077,"Coffee Holding Co., Inc. (NASDAQ:JVA)",NASDAQ:JVA,2015-09-15 10:00:00
5078,"NetSol Technologies, Inc. (NASDAQ:NTWK)",NASDAQ:NTWK,2015-09-15 11:30:00
5079,Rambus Inc. (NASDAQ:RMBS),NASDAQ:RMBS,2015-09-15 09:00:00
5080,Versar Incorporated (NYSEMKT:VSR),NYSEMKT:VSR,2015-09-15 14:00:00
5081,"Gray Television, Inc. (NYSE:GTN)",NYSE:GTN,2015-09-15 09:00:00
5082,Student Transportation Inc. (NASDAQ:STB),NASDAQ:STB,2015-09-15 11:00:00
5083,Transition Therapeutics Inc. (NASDAQ:TTHI),NASDAQ:TTHI,2015-09-15 16:30:00
5084,"LightInTheBox Holding Co., Ltd. (NYSE:LITB)",NYSE:LITB,2015-09-16 08:00:00
5085,Citigroup Inc. (NYSE:C),NYSE:C,2015-09-17 07:30:00
5086,FedEx Corporation (NYSE:FDX),NYSE:FDX,2015-09-16 08:30:00
5087,Ford Motor Company (NYSE:F),NYSE:F,2015-09-16 08:00:00
5088,"Cracker Barrel Old Country Store, Inc. (NASDAQ:CBRL)",NASDAQ:CBRL,2015-09-16 11:00:00
5089,"Hologic, Inc. (NASDAQ:HOLX)",NASDAQ:HOLX,2015-09-16 11:40:00
5090,Nielsen Holdings N.V. (NYSE:NLSN),NYSE:NLSN,2015-09-16 09:40:00
5091,"Ascena Retail Group, Inc. (NASDAQ:ASNA)",NASDAQ:ASNA,2015-09-16 08:00:00
5092,Vertex Pharmaceuticals Incorporated (NASDAQ:VRTX),NASDAQ:VRTX,2015-09-16 11:40:00
5093,American Capital Agency Corp. (NASDAQ:AGNC),NASDAQ:AGNC,2015-09-16 11:15:00
5094,McKesson Corporation (NYSE:MCK),NYSE:MCK,2015-09-16 11:40:00
5095,Micron Technology Incorporated (NASDAQ:MU),NASDAQ:MU,2015-09-16 12:30:00
5096,Comcast Corporation (NASDAQ:CMCSA),NASDAQ:CMCSA,2015-09-16 09:40:00
5097,Ecolab Inc. (NYSE:ECL),NYSE:ECL,2015-09-16 12:15:00
5098,International Business Machines Corporation (NYSE:IBM),NYSE:IBM,2015-09-16 10:30:00
5099,BB&T Corporation (NYSE:BBT),NYSE:BBT,2015-09-16 11:15:00
5100,Wells Fargo & Company (NYSE:WFC),NYSE:WFC,2015-09-16 12:20:00
5101,Celgene Corp. (NASDAQ:CELG),NASDAQ:CELG,2015-09-16 13:40:00
5102,"GoPro, Inc. (NASDAQ:GPRO)",NASDAQ:GPRO,2015-09-16 14:30:00
5103,"Gilead Sciences, Inc. (NASDAQ:GILD)",NASDAQ:GILD,2015-09-16 13:05:00
5104,FMC Corporation (NYSE:FMC),NYSE:FMC,2015-09-16 13:20:00
5105,Yelp Inc. (NYSE:YELP),NYSE:YELP,2015-09-16 14:40:00
5106,"The Ultimate Software Group, Inc. (NASDAQ:ULTI)",NASDAQ:ULTI,2015-09-16 14:40:00
5107,"Cisco Systems, Inc. (NASDAQ:CSCO)",NASDAQ:CSCO,2015-09-16 14:00:00
5108,"ARC Group Worldwide, Inc. (NASDAQ:ARCW)",NASDAQ:ARCW,2015-09-16 17:00:00
5109,Analogic Corporation (NASDAQ:ALOG),NASDAQ:ALOG,2015-09-16 17:00:00
5110,"Alere, Inc. (NYSE:ALR)",NYSE:ALR,2015-09-17 12:15:00
5111,S&W Seed Co. (NASDAQ:SANW),NASDAQ:SANW,2015-09-16 16:30:00
5112,"Alexion Pharmaceuticals, Inc. (NASDAQ:ALXN)",NASDAQ:ALXN,2015-09-16 16:50:00
5113,NXP Semiconductors NV (NASDAQ:NXPI),NASDAQ:NXPI,2015-09-16 17:00:00
5114,"Arista Networks, Inc. (NYSE:ANET)",NYSE:ANET,2015-09-16 17:00:00
5115,Visa Inc. (NYSE:V),NYSE:V,2015-09-16 16:20:00
5116,"Stanley Black & Decker, Inc. (NYSE:SWK)",NYSE:SWK,2015-09-16 16:55:00
5117,Cognizant Technology Solutions Corporation (NASDAQ:CTSH),NASDAQ:CTSH,2015-09-16 17:40:00
5118,"Synthesis Energy Systems, Inc. (NASDAQ:SYMX)",NASDAQ:SYMX,2015-09-16 16:15:00
5119,"Twitter, Inc. (NYSE:TWTR)",NYSE:TWTR,2015-09-16 18:20:00
5120,General Electric Company (NYSE:GE),NYSE:GE,2015-09-16 16:20:00
5121,"Lakeland Industries, Inc. (NASDAQ:LAKE)",NASDAQ:LAKE,2015-09-16 16:30:00
5122,The Western Union Company (NYSE:WU),NYSE:WU,2015-09-16 18:20:00
5123,Oracle Corporation (NYSE:ORCL),NYSE:ORCL,2015-09-16 17:00:00
5124,"Manitowoc Company, Inc. (NYSE:MTW)",NYSE:MTW,2015-09-17 19:15:00
5125,Celgene Corporation (NASDAQ:CELG),NASDAQ:CELG,2015-09-17 08:00:00
5126,Manchester United PLC (NYSE:MANU),NYSE:MANU,2015-09-17 08:00:00
5127,The Dow Chemical Company (NYSE:DOW),NYSE:DOW,2015-09-17 08:00:00
5128,"Align Technology, Inc. (NASDAQ:ALGN)",NASDAQ:ALGN,2015-09-17 08:35:00
5129,Merck & Co. Inc. (NYSE:MRK),NYSE:MRK,2015-09-17 08:35:00
5130,"Herman Miller, Inc. (NASDAQ:MLHR)",NASDAQ:MLHR,2015-09-17 09:30:00
5131,"FMC Technologies, Inc. (NYSE:FTI)",NYSE:FTI,2015-09-17 08:30:00
5132,The Marcus Corporation (NYSE:MCS),NYSE:MCS,2015-09-17 11:00:00
5133,Verizon Communications Inc. (NYSE:VZ),NYSE:VZ,2015-09-17 08:50:00
5134,Fifth Third Bancorp (NASDAQ:FITB),NASDAQ:FITB,2015-09-17 11:15:00
5135,Celanese Corporation (NYSE:CE),NYSE:CE,2015-09-17 10:55:00
5136,AMC Networks Inc. (NASDAQ:AMCX),NASDAQ:AMCX,2015-09-17 09:40:00
5137,"Air Products and Chemicals, Inc. (NYSE:APD)",NYSE:APD,2015-09-17 10:20:00
5138,"Becton, Dickinson and Co. (NYSE:BDX)",NYSE:BDX,2015-09-17 10:35:00
5139,Quest Diagnostics Incorporated (NYSE:DGX),NYSE:DGX,2015-09-18 11:10:00
5140,Sirius XM Holdings Incorporated (NASDAQ:SIRI),NASDAQ:SIRI,2015-09-17 10:30:00
5141,"U.S. Global Investors, Inc (NASDAQ:GROW)",NASDAQ:GROW,2015-09-17 08:30:00
5142,Cigna Corporation (NYSE:CI),NYSE:CI,2015-09-17 11:45:00
5143,State Street Corporation (NYSE:STT),NYSE:STT,2015-09-17 10:30:00
5144,"Demandware, Inc. (NYSE:DWRE)",NYSE:DWRE,2015-09-17 11:10:00
5145,Rite Aid Corporation (NYSE:RAD),NYSE:RAD,2015-09-17 08:30:00
5146,Tyco International PLC (NYSE:TYC),NYSE:TYC,2015-09-17 11:10:00
5147,"W.W. Grainger, Inc. (NYSE:GWW)",NYSE:GWW,2015-09-17 12:25:00
5148,"Apogee Enterprises, Inc. (NASDAQ:APOG)",NASDAQ:APOG,2015-09-17 10:00:00
5149,"EOG Resources, Inc. (NYSE:EOG)",NYSE:EOG,2015-09-17 09:45:00
5150,Praxair (NYSE:PX),NYSE:PX,2015-09-17 01:10:00
5151,United Technologies Corporation (NYSE:UTX),NYSE:UTX,2015-09-18 11:45:00
5152,Anadarko Petroleum Corporation (NYSE:APC),NYSE:APC,2015-09-17 11:00:00
5153,"HCA Holdings, Inc. (NYSE:HCA)",NYSE:HCA,2015-09-17 10:00:00
5154,Medtronic plc (NYSE:MDT),NYSE:MDT,2015-09-17 12:55:00
5155,C. R. Bard Incorporated (NYSE:BCR),NYSE:BCR,2015-09-17 13:30:00
5156,Danaher Corporation (NYSE:DHR),NYSE:DHR,2015-09-17 13:30:00
5157,Incyte Corporation (NASDAQ:INCY),NASDAQ:INCY,2015-09-17 12:20:00
5158,Perrigo Co. Plc (NYSE:PRGO),NYSE:PRGO,2015-09-17 22:25:00
5159,Laboratory Corporation of America Holdings. (NYSE:LH),NYSE:LH,2015-09-17 13:30:00
5160,Ciena Corporation (NYSE:CIEN),NYSE:CIEN,2015-09-17 13:20:00
5161,CLARCOR Inc (NYSE:CLC),NYSE:CLC,2015-09-17 11:00:00
5162,American International Group Inc. (NYSE:AIG),NYSE:AIG,2015-09-17 11:00:00
5163,Microsoft Corporation (NASDAQ:MSFT),NASDAQ:MSFT,2015-09-16 17:40:00
5164,"Republic Services, Inc (NYSE:RSG)",NYSE:RSG,2015-09-17 12:24:00
5165,"Scripps Networks Interactive, Inc. (NASDAQ:SNI)",NASDAQ:SNI,2015-09-17 13:15:00
5166,Dover Corp (NYSE:DOV),NYSE:DOV,2015-09-17 14:40:00
5167,Alibaba Group Holding Limited (NYSE:BABA),NYSE:BABA,2015-09-17 12:30:00
5168,Union Pacific Corporation (NYSE:UNP),NYSE:UNP,2015-09-17 13:30:00
5169,Timken Co. (NYSE:TKR),NYSE:TKR,2015-09-17 14:45:00
5170,Ingersoll-Rand PLC (NYSE:IR),NYSE:IR,2015-09-17 14:05:00
5171,Tiffany & Co. (NYSE:TIF),NYSE:TIF,2015-09-17 15:35:00
5172,Bristol-Myers Squibb Company (NYSE:BMY),NYSE:BMY,2015-09-17 16:05:00
5173,AGCO Corporation (NYSE:AGCO),NYSE:AGCO,2015-09-17 15:50:00
5174,"Pandora Media, Inc. (NYSE:P)",NYSE:P,2015-09-17 15:45:00
5175,Mylan NV (NASDAQ:MYL),NASDAQ:MYL,2015-09-17 14:40:00
5176,Canadian Pacific Railway Limited (NYSE:CP),NYSE:CP,2015-09-17 17:00:00
5177,Johnson & Johnson (NYSE:JNJ),NYSE:JNJ,2015-09-17 17:15:00
5178,Shire PLC (NASDAQ:SHPG),NASDAQ:SHPG,2015-09-17 15:30:00
5179,Thomson Reuters Corporation (NYSE:TRI),NYSE:TRI,2015-09-17 16:35:00
5180,Qualcomm Inc. (NASDAQ:QCOM),NASDAQ:QCOM,2015-09-17 15:20:00
5181,Sprint Corporation (NYSE:S),NYSE:S,2015-09-17 16:45:00
5182,Joy Global Inc. (NYSE:JOY),NYSE:JOY,2015-09-17 18:10:00
5183,"Cesca Therapeutics, Inc. (NASDAQ:KOOL)",NASDAQ:KOOL,2015-09-17 17:00:00
5184,"Maxim Integrated Products, Inc. (NASDAQ:MXIM)",NASDAQ:MXIM,2015-09-17 18:20:00
5185,Terex Corporation (NYSE:TEX),NYSE:TEX,2015-09-17 18:35:00
5186,Bank of America Corporation (NYSE:BAC),NYSE:BAC,2015-09-17 07:30:00
5187,"Texas Instruments, Inc. (NASDAQ:TXN)",NASDAQ:TXN,2015-09-17 17:40:00
5188,Adobe Systems Incorporated (NASDAQ:ADBE),NASDAQ:ADBE,2015-09-17 17:00:00
5189,"Pfizer, Inc. (NYSE:PFE)",NYSE:PFE,2015-09-17 14:55:00
5190,U.S. Bancorp (NYSE:USB),NYSE:USB,2015-09-17 08:15:00
5191,"Zayo Group Holdings, Inc. (NYSE:ZAYO)",NYSE:ZAYO,2015-09-18 11:00:00
5192,JPMorgan Chase & Co. (NYSE:JPM),NYSE:JPM,2015-09-18 07:30:00
5193,Lennar Corp. (NYSE:LEN),NYSE:LEN,2015-09-21 11:00:00
5194,Neogen Corporation (NASDAQ:NEOG),NASDAQ:NEOG,2015-09-21 11:00:00
5195,"Red Hat, Inc. (NYSE:RHT)",NYSE:RHT,2015-09-21 17:00:00
5196,Bank of America (NYSE:BAC),NYSE:BAC,2015-09-22 10:00:00
5197,CarMax Group (NYSE:KMX),NYSE:KMX,2015-09-22 09:00:00
5198,"General Mills, Inc. (NYSE:GIS)",NYSE:GIS,2015-09-22 08:30:00
5199,FactSet Research Systems Incorporated (NYSE:FDS),NYSE:FDS,2015-09-22 11:00:00
5200,Transenterix Inc (NYSEMKT:TRXC),NYSEMKT:TRXC,2015-09-22 08:00:00
5201,"Darden Restaurants, Inc. (NYSE:DRI)",NYSE:DRI,2015-09-22 08:30:00
5202,SuperCom Ltd. (NASDAQ:SPCB),NASDAQ:SPCB,2015-09-16 11:00:00
5203,"AutoZone, Inc. (NYSE:AZO)",NYSE:AZO,2015-09-22 10:00:00
5204,Carnival Corporation (NYSE:CCL),NYSE:CCL,2015-09-22 10:00:00
5205,"ConAgra Foods, Inc. (NYSE:CAG)",NYSE:CAG,2015-09-22 09:30:00
5206,"LightPath Technologies, Inc. (NASDAQ:LPTH)",NASDAQ:LPTH,2015-09-22 16:30:00
5207,Seanergy Maritime Holdings Corp. (NASDAQ:SHIP),NASDAQ:SHIP,2015-09-23 08:00:00
5208,"Copart, Inc. (NASDAQ:CPRT)",NASDAQ:CPRT,2015-09-23 11:00:00
5209,Accenture plc (NYSE:ACN),NYSE:ACN,2015-09-24 08:00:00
5210,Envestnet Incorporated (NYSE:ENV),NYSE:ENV,2015-09-24 08:30:00
5211,H.B. Fuller Company (NYSE:FUL),NYSE:FUL,2015-09-24 10:30:00
5212,China TechFaith Wireless Communication Technology Ltd. (NASDAQ:CNTF),NASDAQ:CNTF,2015-09-24 08:00:00
5213,"OMNOVA Solutions, Inc. (NYSE:OMN)",NYSE:OMN,2015-09-24 11:00:00
5214,"Worthington Industries, Inc (NYSE:WOR)",NYSE:WOR,2015-09-24 10:30:00
5215,Korn/Ferry International (NYSE:KFY),NYSE:KFY,2015-09-24 09:00:00
5216,KB Home (NYSE:KBH),NYSE:KBH,2015-09-24 11:30:00
5217,Aehr Test Systems (NASDAQ:AEHR),NASDAQ:AEHR,2015-09-24 17:00:00
5218,"Truett-Hurst, Inc. (NASDAQ:THST)",NASDAQ:THST,2015-09-24 16:30:00
5219,Cintas Corporation (NASDAQ:CTAS),NASDAQ:CTAS,2015-09-24 17:00:00
5220,Jabil Circuit Inc. (NYSE:JBL),NYSE:JBL,2015-09-24 16:30:00
5221,Bed Bath & Beyond Inc. (NASDAQ:BBBY),NASDAQ:BBBY,2015-09-24 17:00:00
5222,AAR Corporation (NYSE:AIR),NYSE:AIR,2015-09-24 16:45:00
5223,"Nike, Inc. (NYSE:NKE)",NYSE:NKE,2015-09-24 17:00:00
5224,Pier 1 Imports Inc. (NYSE:PIR),NYSE:PIR,2015-09-24 16:30:00
5225,BlackBerry Ltd. (NASDAQ:BBRY),NASDAQ:BBRY,2015-09-25 08:00:00
5226,MAM Software Group (NASDAQ:MAMS),NASDAQ:MAMS,2015-09-25 09:00:00
5227,Finish Line Inc (NASDAQ:FINL),NASDAQ:FINL,2015-09-25 08:30:00
5228,Natuzzi S.p.A. (NYSE:NTZ),NYSE:NTZ,2015-09-28 10:00:00
5229,Vail Resorts Inc. (NYSE:MTN),NYSE:MTN,2015-09-28 11:30:00
5230,"EnSync, Inc. (NYSEMKT:ESNC)",NYSEMKT:ESNC,2015-09-28 16:30:00
